Year,Location,Plot_ID,Tray,Entry,Cross-Id,Cross,GH_Awns,Plot,PH,HD,Awns
2021,Warsaw,VA21_SunRils-100,2.5.4,9,UX1997,LA09264C-P2/NC08-23383,+,100,82.5,127,1
2021,Warsaw,VA21_SunRils-101,2.6.1,10,UX1997,LA09264C-P2/NC08-23383,+,101,92.5,121,0
2021,Warsaw,VA21_SunRils-102,2.6.2,11,UX1997,LA09264C-P2/NC08-23383,-,102,95,121,0
2021,Warsaw,VA21_SunRils-103,2.6.3,12,UX1997,LA09264C-P2/NC08-23383,+,103,97.5,116,1
2021,Warsaw,VA21_SunRils-104,2.6.4,13,UX1997,LA09264C-P2/NC08-23383,+,104,100,116,1
2021,Warsaw,VA21_SunRils-105,2.7.1,14,UX1997,LA09264C-P2/NC08-23383,+,105,95,116,1
2021,Warsaw,VA21_SunRils-106,2.7.2,15,UX1997,LA09264C-P2/NC08-23383,-,106,97.5,116,mix
2021,Warsaw,VA21_SunRils-107,2.7.3,16,UX1997,LA09264C-P2/NC08-23383,-,107,102.5,120,0
2021,Warsaw,VA21_SunRils-108,2.7.4,17,UX1997,LA09264C-P2/NC08-23383,-,108,105,121,0
2021,Warsaw,VA21_SunRils-109,2.8.1,18,UX1997,LA09264C-P2/NC08-23383,-,109,100,121,0
2021,Warsaw,VA21_SunRils-110,2.8.2,19,UX1997,LA09264C-P2/NC08-23383,-,110,85,123,0
2021,Warsaw,VA21_SunRils-111,2.8.3,20,UX1997,LA09264C-P2/NC08-23383,-,111,97.5,125,0
2021,Warsaw,VA21_SunRils-112,2.8.4,21,UX1997,LA09264C-P2/NC08-23383,+,112,105,116,1
2021,Warsaw,VA21_SunRils-113,2.9.1,22,UX1997,LA09264C-P2/NC08-23383,-,113,95,121,0
2021,Warsaw,VA21_SunRils-114,2.9.2,23,UX1997,LA09264C-P2/NC08-23383,-,114,102.5,120,0
2021,Warsaw,VA21_SunRils-115,2.9.3,24,UX1997,LA09264C-P2/NC08-23383,+,115,95,120,1
2021,Warsaw,VA21_SunRils-116,2.9.4,25,UX1997,LA09264C-P2/NC08-23383,+,116,95,116,1
2021,Warsaw,VA21_SunRils-117,2.10.1,26,UX1997,LA09264C-P2/NC08-23383,-,117,95,121,0
2021,Warsaw,VA21_SunRils-118,2.10.2,27,UX1997,LA09264C-P2/NC08-23383,+,118,92.5,116,1
2021,Warsaw,VA21_SunRils-119,2.10.3,28,UX1997,LA09264C-P2/NC08-23383,-,119,100,119,0
2021,Warsaw,VA21_SunRils-120,2.10.4,29,UX1997,LA09264C-P2/NC08-23383,+,120,97.5,116,1
2021,Warsaw,VA21_SunRils-121,2.11.1,30,UX1997,LA09264C-P2/NC08-23383,+,121,90,120,1
2021,Warsaw,VA21_SunRils-122,2.11.2,32,UX1997,LA09264C-P2/NC08-23383,+,122,102.5,116,1
2021,Warsaw,VA21_SunRils-123,2.11.3,33,UX1997,LA09264C-P2/NC08-23383,+,123,92.5,116,1
2021,Warsaw,VA21_SunRils-124,2.11.4,34,UX1997,LA09264C-P2/NC08-23383,+,124,97.5,116,1
2021,Warsaw,VA21_SunRils-125,2.12.1,35,UX1997,LA09264C-P2/NC08-23383,+,125,95,120,1
2021,Warsaw,VA21_SunRils-126,2.12.2,36,UX1997,LA09264C-P2/NC08-23383,-,126,95,123,mix
2021,Warsaw,VA21_SunRils-127,2.12.3,37,UX1997,LA09264C-P2/NC08-23383,+,127,95,120,1
2021,Warsaw,VA21_SunRils-128,2.12.4,38,UX1997,LA09264C-P2/NC08-23383,+,128,90,116,1
2021,Warsaw,VA21_SunRils-129,2.13.1,39,UX1997,LA09264C-P2/NC08-23383,-,129,95,121,0
2021,Warsaw,VA21_SunRils-130,2.13.2,SCTX98-27C1,UX2002,Parent,+,130,85,116,1
2021,Warsaw,VA21_SunRils-131,2.13.3,NC8248-1,UX2002,Parent,+,131,90,116,1
2021,Warsaw,VA21_SunRils-132,2.13.4,1,UX2002,SCTX98-27C1/NC8248-1,+,132,80,120,1
2021,Warsaw,VA21_SunRils-133,2.14.1,2,UX2002,SCTX98-27C1/NC8248-1,+,133,80,120,1
2021,Warsaw,VA21_SunRils-134,2.14.2,3,UX2002,SCTX98-27C1/NC8248-1,+,134,82.5,116,1
2021,Warsaw,VA21_SunRils-135,2.14.3,4,UX2002,SCTX98-27C1/NC8248-1,+,135,92.5,116,1
2021,Warsaw,VA21_SunRils-136,2.14.4,6,UX2002,SCTX98-27C1/NC8248-1,+,136,90,116,1
2021,Warsaw,VA21_SunRils-137,2.15.1,7,UX2002,SCTX98-27C1/NC8248-1,+,137,92.5,113,1
2021,Warsaw,VA21_SunRils-138,2.15.2,9,UX2002,SCTX98-27C1/NC8248-1,+,138,90,118,1
2021,Warsaw,VA21_SunRils-139,2.15.3,10,UX2002,SCTX98-27C1/NC8248-1,+,139,87.5,119,1
2021,Warsaw,VA21_SunRils-140,2.15.4,15,UX2002,SCTX98-27C1/NC8248-1,+,140,77.5,114,1
2021,Warsaw,VA21_SunRils-141,2.16.1,16,UX2002,SCTX98-27C1/NC8248-1,+,141,77.5,127,1
2021,Warsaw,VA21_SunRils-142,2.16.2,17,UX2002,SCTX98-27C1/NC8248-1,+,142,85,114,1
2021,Warsaw,VA21_SunRils-143,2.16.3,18,UX2002,SCTX98-27C1/NC8248-1,+,143,100,118,1
2021,Warsaw,VA21_SunRils-144,2.16.4,20,UX2002,SCTX98-27C1/NC8248-1,+,144,90,113,1
2021,Warsaw,VA21_SunRils-145,2.17.1,21,UX2002,SCTX98-27C1/NC8248-1,+,145,100,117,1
2021,Warsaw,VA21_SunRils-146,2.17.2,24,UX2002,SCTX98-27C1/NC8248-1,+,146,90,116,1
2021,Warsaw,VA21_SunRils-147,2.17.3,25,UX2002,SCTX98-27C1/NC8248-1,+,147,80,117,1
2021,Warsaw,VA21_SunRils-148,2.17.4,26,UX2002,SCTX98-27C1/NC8248-1,+,148,77.5,127,1
2021,Warsaw,VA21_SunRils-149,2.18.1,28,UX2002,SCTX98-27C1/NC8248-1,+,149,87.5,123,1
2021,Warsaw,VA21_SunRils-150,2.18.2,29,UX2002,SCTX98-27C1/NC8248-1,+,150,107.5,116,1
2021,Warsaw,VA21_SunRils-151,2.18.3,31,UX2002,SCTX98-27C1/NC8248-1,+,151,90,116,1
2021,Warsaw,VA21_SunRils-152,2.18.4,32,UX2002,SCTX98-27C1/NC8248-1,+,152,92.5,118,1
2021,Warsaw,VA21_SunRils-153,2.19.1,33,UX2002,SCTX98-27C1/NC8248-1,+,153,90,116,1
2021,Warsaw,VA21_SunRils-154,2.19.2,34,UX2002,SCTX98-27C1/NC8248-1,+,154,97.5,120,1
2021,Warsaw,VA21_SunRils-155,2.19.3,35,UX2002,SCTX98-27C1/NC8248-1,+,155,92.5,113,1
2021,Warsaw,VA21_SunRils-156,2.19.4,36,UX2002,SCTX98-27C1/NC8248-1,+,156,87.5,120,1
2021,Warsaw,VA21_SunRils-157,2.20.1,37,UX2002,SCTX98-27C1/NC8248-1,+,157,102.5,121,1
2021,Warsaw,VA21_SunRils-158,2.20.2,44,UX2002,SCTX98-27C1/NC8248-1,+,158,105,120,1
2021,Warsaw,VA21_SunRils-159,2.20.3,46,UX2002,SCTX98-27C1/NC8248-1,+,159,95,123,1
2021,Warsaw,VA21_SunRils-160,2.20.4,47,UX2002,SCTX98-27C1/NC8248-1,+,160,77.5,127,1
2021,Warsaw,VA21_SunRils-161,3.1.1,50,UX2002,SCTX98-27C1/NC8248-1,+,161,85,121,1
2021,Warsaw,VA21_SunRils-162,3.1.2,51,UX2002,SCTX98-27C1/NC8248-1,+,162,92.5,113,1
2021,Warsaw,VA21_SunRils-163,3.1.3,Barley,UX2002,Marker,+,163,NA,113,1
2021,Warsaw,VA21_SunRils-164,3.1.4,52,UX2002,SCTX98-27C1/NC8248-1,+,164,100,114,1
2021,Warsaw,VA21_SunRils-165,3.2.1,54,UX2002,SCTX98-27C1/NC8248-1,+,165,95,114,1
2021,Warsaw,VA21_SunRils-166,3.2.2,56,UX2002,SCTX98-27C1/NC8248-1,+,166,97.5,113,1
2021,Warsaw,VA21_SunRils-167,3.2.3,57,UX2002,SCTX98-27C1/NC8248-1,+,167,95,120,1
2021,Warsaw,VA21_SunRils-168,3.2.4,58,UX2002,SCTX98-27C1/NC8248-1,+,168,92.5,118,1
2021,Warsaw,VA21_SunRils-169,3.3.1,59,UX2002,SCTX98-27C1/NC8248-1,+,169,97.5,120,1
2021,Warsaw,VA21_SunRils-170,3.3.2,62,UX2002,SCTX98-27C1/NC8248-1,+,170,90,120,1
2021,Warsaw,VA21_SunRils-171,3.3.3,63,UX2002,SCTX98-27C1/NC8248-1,+,171,82.5,127,1
2021,Warsaw,VA21_SunRils-172,3.3.4,64,UX2002,SCTX98-27C1/NC8248-1,+,172,100,118,1
2021,Warsaw,VA21_SunRils-173,3.4.1,65,UX2002,SCTX98-27C1/NC8248-1,+,173,95,120,1
2021,Warsaw,VA21_SunRils-174,3.4.2,67,UX2002,SCTX98-27C1/NC8248-1,+,174,87.5,116,1
2021,Warsaw,VA21_SunRils-175,3.4.3,68,UX2002,SCTX98-27C1/NC8248-1,+,175,97.5,116,1
2021,Warsaw,VA21_SunRils-176,3.4.4,70,UX2002,SCTX98-27C1/NC8248-1,+,176,77.5,na,1
2021,Warsaw,VA21_SunRils-177,3.5.1,SCTX98-27C1,UX2007,Parent,+,177,97.5,116,1
2021,Warsaw,VA21_SunRils-178,3.5.2,GA00190-7A14,UX2007,Parent,+,178,100,116,1
2021,Warsaw,VA21_SunRils-179,3.5.3,3,UX2007,SCTX98-27C1/GA00190-7A14,+,179,102.5,116,1
2021,Warsaw,VA21_SunRils-180,3.5.4,6,UX2007,SCTX98-27C1/GA00190-7A14,+,180,100,118,1
2021,Warsaw,VA21_SunRils-181,3.6.1,9,UX2007,SCTX98-27C1/GA00190-7A14,+,181,95,119,1
2021,Warsaw,VA21_SunRils-182,3.6.2,12,UX2007,SCTX98-27C1/GA00190-7A14,+,182,95,113,1
2021,Warsaw,VA21_SunRils-183,3.6.3,13,UX2007,SCTX98-27C1/GA00190-7A14,+,183,97.5,123,1
2021,Warsaw,VA21_SunRils-184,3.6.4,17,UX2007,SCTX98-27C1/GA00190-7A14,+,184,95,121,1
2021,Warsaw,VA21_SunRils-185,3.7.1,19,UX2007,SCTX98-27C1/GA00190-7A14,+,185,102.5,113,1
2021,Warsaw,VA21_SunRils-186,3.7.2,20,UX2007,SCTX98-27C1/GA00190-7A14,+,186,95,120,1
2021,Warsaw,VA21_SunRils-187,3.7.3,21,UX2007,SCTX98-27C1/GA00190-7A14,+,187,100,120,1
2021,Warsaw,VA21_SunRils-188,3.7.4,23,UX2007,SCTX98-27C1/GA00190-7A14,+,188,87.5,123,1
2021,Warsaw,VA21_SunRils-189,3.8.1,24,UX2007,SCTX98-27C1/GA00190-7A14,+,189,90,125,1
2021,Warsaw,VA21_SunRils-190,3.8.2,27,UX2007,SCTX98-27C1/GA00190-7A14,+,190,90,123,1
2021,Warsaw,VA21_SunRils-191,3.8.3,30,UX2007,SCTX98-27C1/GA00190-7A14,+,191,95,121,1
2021,Warsaw,VA21_SunRils-192,3.8.4,32,UX2007,SCTX98-27C1/GA00190-7A14,+,192,97.5,120,1
2021,Warsaw,VA21_SunRils-193,3.9.1,34,UX2007,SCTX98-27C1/GA00190-7A14,+,193,77.5,124,1
2021,Warsaw,VA21_SunRils-194,3.9.2,36,UX2007,SCTX98-27C1/GA00190-7A14,+,194,85,120,1
2021,Warsaw,VA21_SunRils-195,3.9.3,37,UX2007,SCTX98-27C1/GA00190-7A14,+,195,95,116,1
2021,Warsaw,VA21_SunRils-196,3.9.4,38,UX2007,SCTX98-27C1/GA00190-7A14,+,196,72.5,127,1
2021,Warsaw,VA21_SunRils-197,3.10.1,39,UX2007,SCTX98-27C1/GA00190-7A14,+,197,92.5,118,1
2021,Warsaw,VA21_SunRils-198,3.10.2,40,UX2007,SCTX98-27C1/GA00190-7A14,+,198,95,120,1
2021,Warsaw,VA21_SunRils-199,3.10.3,41,UX2007,SCTX98-27C1/GA00190-7A14,+,199,97.5,114,1
2021,Warsaw,VA21_SunRils-200,3.10.4,43,UX2007,SCTX98-27C1/GA00190-7A14,+,200,85,125,1
2021,Warsaw,VA21_SunRils-201,3.11.1,44,UX2007,SCTX98-27C1/GA00190-7A14,+,201,100,117,1
2021,Warsaw,VA21_SunRils-202,3.11.2,46,UX2007,SCTX98-27C1/GA00190-7A14,+,202,95,113,1
2021,Warsaw,VA21_SunRils-203,3.11.3,47,UX2007,SCTX98-27C1/GA00190-7A14,+,203,97.5,120,1
2021,Warsaw,VA21_SunRils-204,3.11.4,50,UX2007,SCTX98-27C1/GA00190-7A14,+,204,97.5,117,1
2021,Warsaw,VA21_SunRils-205,3.12.1,51,UX2007,SCTX98-27C1/GA00190-7A14,+,205,97.5,123,1
2021,Warsaw,VA21_SunRils-206,3.12.2,52,UX2007,SCTX98-27C1/GA00190-7A14,+,206,92.5,116,1
2021,Warsaw,VA21_SunRils-207,3.12.3,53,UX2007,SCTX98-27C1/GA00190-7A14,+,207,90,118,1
2021,Warsaw,VA21_SunRils-208,3.12.4,54,UX2007,SCTX98-27C1/GA00190-7A14,+,208,97.5,113,1
2021,Warsaw,VA21_SunRils-209,3.13.1,55,UX2007,SCTX98-27C1/GA00190-7A14,+,209,90,120,1
2021,Warsaw,VA21_SunRils-210,3.13.2,59,UX2007,SCTX98-27C1/GA00190-7A14,+,210,102.5,120,1
2021,Warsaw,VA21_SunRils-211,3.13.3,60,UX2007,SCTX98-27C1/GA00190-7A14,+,211,100,116,1
2021,Warsaw,VA21_SunRils-212,3.13.4,61,UX2007,SCTX98-27C1/GA00190-7A14,+,212,97.5,118,1
2021,Warsaw,VA21_SunRils-213,3.14.1,62,UX2007,SCTX98-27C1/GA00190-7A14,+,213,72.5,127,1
2021,Warsaw,VA21_SunRils-214,3.14.2,63,UX2007,SCTX98-27C1/GA00190-7A14,+,214,92.5,120,1
2021,Warsaw,VA21_SunRils-215,3.14.3,64,UX2007,SCTX98-27C1/GA00190-7A14,+,215,90,116,1
2021,Warsaw,VA21_SunRils-216,3.14.4,65,UX2007,SCTX98-27C1/GA00190-7A14,+,216,97.5,116,1
2021,Warsaw,VA21_SunRils-217,3.15.1,66,UX2007,SCTX98-27C1/GA00190-7A14,+,217,80,125,1
2021,Warsaw,VA21_SunRils-218,3.15.2,67,UX2007,SCTX98-27C1/GA00190-7A14,+,218,85,125,1
2021,Warsaw,VA21_SunRils-219,3.15.3,69,UX2007,SCTX98-27C1/GA00190-7A14,+,219,90,117,1
2021,Warsaw,VA21_SunRils-220,3.15.4,SCTX98-27C1,UX2008,Parent,+,220,90,118,1
2021,Warsaw,VA21_SunRils-221,3.16.1,GA05450-EL52,UX2008,Parent,+,221,87.5,116,1
2021,Warsaw,VA21_SunRils-222,3.16.2,1,UX2008,SCTX98-27C1/GA05450-EL52,+,222,85,118,1
2021,Warsaw,VA21_SunRils-223,3.16.3,2,UX2008,SCTX98-27C1/GA05450-EL52,+,223,75,126,1
2021,Warsaw,VA21_SunRils-224,3.16.4,4,UX2008,SCTX98-27C1/GA05450-EL52,+,224,72.5,127,1
2021,Warsaw,VA21_SunRils-225,3.17.1,5,UX2008,SCTX98-27C1/GA05450-EL52,+,225,87.5,117,1
2021,Warsaw,VA21_SunRils-226,3.17.2,6,UX2008,SCTX98-27C1/GA05450-EL52,+,226,85,120,1
2021,Warsaw,VA21_SunRils-227,3.17.3,14,UX2008,SCTX98-27C1/GA05450-EL52,+,227,75,127,1
2021,Warsaw,VA21_SunRils-228,3.17.4,15,UX2008,SCTX98-27C1/GA05450-EL52,+,228,85,120,1
2021,Warsaw,VA21_SunRils-229,3.18.1,18,UX2008,SCTX98-27C1/GA05450-EL52,+,229,85,120,1
2021,Warsaw,VA21_SunRils-230,3.18.2,19,UX2008,SCTX98-27C1/GA05450-EL52,+,230,92.5,113,1
2021,Warsaw,VA21_SunRils-231,3.18.3,21,UX2008,SCTX98-27C1/GA05450-EL52,+,231,87.5,116,1
2021,Warsaw,VA21_SunRils-232,3.18.4,24,UX2008,SCTX98-27C1/GA05450-EL52,+,232,92.5,118,1
2021,Warsaw,VA21_SunRils-233,3.19.1,25,UX2008,SCTX98-27C1/GA05450-EL52,+,233,95,119,1
2021,Warsaw,VA21_SunRils-234,3.19.2,26,UX2008,SCTX98-27C1/GA05450-EL52,+,234,92.5,113,1
2021,Warsaw,VA21_SunRils-235,3.19.3,27,UX2008,SCTX98-27C1/GA05450-EL52,+,235,70,125,1
2021,Warsaw,VA21_SunRils-236,3.19.4,32,UX2008,SCTX98-27C1/GA05450-EL52,+,236,67.5,121,1
2021,Warsaw,VA21_SunRils-237,3.20.1,38,UX2008,SCTX98-27C1/GA05450-EL52,+,237,80,127,1
2021,Warsaw,VA21_SunRils-238,3.20.2,42,UX2008,SCTX98-27C1/GA05450-EL52,+,238,92.5,123,1
2021,Warsaw,VA21_SunRils-239,3.20.3,43,UX2008,SCTX98-27C1/GA05450-EL52,+,239,72.5,127,1
2021,Warsaw,VA21_SunRils-240,3.20.4,44,UX2008,SCTX98-27C1/GA05450-EL52,+,240,77.5,120,1
2021,Warsaw,VA21_SunRils-241,4.1.1,45,UX2008,SCTX98-27C1/GA05450-EL52,+,241,82.5,116,1
2021,Warsaw,VA21_SunRils-242,4.1.2,46,UX2008,SCTX98-27C1/GA05450-EL52,+,242,80,123,1
2021,Warsaw,VA21_SunRils-243,4.1.3,47,UX2008,SCTX98-27C1/GA05450-EL52,+,243,90,117,1
2021,Warsaw,VA21_SunRils-244,4.1.4,Barley,UX2008,Marker,+,244,NA,113,1
2021,Warsaw,VA21_SunRils-245,4.2.1,48,UX2008,SCTX98-27C1/GA05450-EL52,+,245,82.5,120,1
2021,Warsaw,VA21_SunRils-246,4.2.2,49,UX2008,SCTX98-27C1/GA05450-EL52,+,246,92.5,113,1
2021,Warsaw,VA21_SunRils-247,4.2.3,50,UX2008,SCTX98-27C1/GA05450-EL52,+,247,87.5,120,1
2021,Warsaw,VA21_SunRils-248,4.2.4,51,UX2008,SCTX98-27C1/GA05450-EL52,+,248,87.5,120,1
2021,Warsaw,VA21_SunRils-249,4.3.1,52,UX2008,SCTX98-27C1/GA05450-EL52,+,249,87.5,118,1
2021,Warsaw,VA21_SunRils-250,4.3.2,53,UX2008,SCTX98-27C1/GA05450-EL52,+,250,87.5,118,1
2021,Warsaw,VA21_SunRils-251,4.3.3,55,UX2008,SCTX98-27C1/GA05450-EL52,+,251,90,118,1
2021,Warsaw,VA21_SunRils-252,4.3.4,56,UX2008,SCTX98-27C1/GA05450-EL52,+,252,97.5,118,1
2021,Warsaw,VA21_SunRils-253,4.4.1,57,UX2008,SCTX98-27C1/GA05450-EL52,+,253,87.5,119,1
2021,Warsaw,VA21_SunRils-254,4.4.2,58,UX2008,SCTX98-27C1/GA05450-EL52,+,254,70,127,1
2021,Warsaw,VA21_SunRils-255,4.4.3,59,UX2008,SCTX98-27C1/GA05450-EL52,+,255,87.5,116,1
2021,Warsaw,VA21_SunRils-256,4.4.4,60,UX2008,SCTX98-27C1/GA05450-EL52,+,256,75,116,1
2021,Warsaw,VA21_SunRils-257,4.5.1,61,UX2008,SCTX98-27C1/GA05450-EL52,+,257,87.5,119,1
2021,Warsaw,VA21_SunRils-258,4.5.2,62,UX2008,SCTX98-27C1/GA05450-EL52,+,258,92.5,116,1
2021,Warsaw,VA21_SunRils-259,4.5.3,63,UX2008,SCTX98-27C1/GA05450-EL52,+,259,95,118,1
2021,Warsaw,VA21_SunRils-260,4.5.4,64,UX2008,SCTX98-27C1/GA05450-EL52,+,260,87.5,117,1
2021,Warsaw,VA21_SunRils-261,4.6.1,65,UX2008,SCTX98-27C1/GA05450-EL52,+,261,77.5,120,1
2021,Warsaw,VA21_SunRils-262,4.6.2,66,UX2008,SCTX98-27C1/GA05450-EL52,+,262,82.5,120,1
2021,Warsaw,VA21_SunRils-263,4.6.3,68,UX2008,SCTX98-27C1/GA05450-EL52,+,263,97.5,123,1
2021,Warsaw,VA21_SunRils-264,4.6.4,69,UX2008,SCTX98-27C1/GA05450-EL52,+,264,87.5,116,1
2021,Warsaw,VA21_SunRils-265,4.7.1,70,UX2008,SCTX98-27C1/GA05450-EL52,+,265,90,116,1
2021,Warsaw,VA21_SunRils-266,4.7.2,Hilliard,UX2010,Parent,+,266,90,117,1
2021,Warsaw,VA21_SunRils-267,4.7.3,NC8248-1,UX2010,Parent,+,267,97.5,116,1
2021,Warsaw,VA21_SunRils-268,4.7.4,1,UX2010,HILLIARD/NC8248-1,+,268,97.5,117,1
2021,Warsaw,VA21_SunRils-269,4.8.1,2,UX2010,HILLIARD/NC8248-1,+,269,92.5,121,1
2021,Warsaw,VA21_SunRils-270,4.8.2,3,UX2010,HILLIARD/NC8248-1,+,270,100,117,1
2021,Warsaw,VA21_SunRils-271,4.8.3,4,UX2010,HILLIARD/NC8248-1,+,271,95,114,1
2021,Warsaw,VA21_SunRils-272,4.8.4,5,UX2010,HILLIARD/NC8248-1,+,272,92.5,118,1
2021,Warsaw,VA21_SunRils-273,4.9.1,7,UX2010,HILLIARD/NC8248-1,+,273,102.5,117,1
2021,Warsaw,VA21_SunRils-274,4.9.2,9,UX2010,HILLIARD/NC8248-1,+,274,100,116,1
2021,Warsaw,VA21_SunRils-275,4.9.3,10,UX2010,HILLIARD/NC8248-1,+,275,90,118,1
2021,Warsaw,VA21_SunRils-276,4.9.4,11,UX2010,HILLIARD/NC8248-1,+,276,97.5,113,1
2021,Warsaw,VA21_SunRils-277,4.10.1,12,UX2010,HILLIARD/NC8248-1,+,277,95,121,1
2021,Warsaw,VA21_SunRils-278,4.10.2,13,UX2010,HILLIARD/NC8248-1,+,278,82.5,116,1
2021,Warsaw,VA21_SunRils-279,4.10.3,14,UX2010,HILLIARD/NC8248-1,+,279,92.5,120,1
2021,Warsaw,VA21_SunRils-280,4.10.4,15,UX2010,HILLIARD/NC8248-1,+,280,90,116,1
2021,Warsaw,VA21_SunRils-281,4.11.1,16,UX2010,HILLIARD/NC8248-1,+,281,97.5,116,1
2021,Warsaw,VA21_SunRils-282,4.11.2,17,UX2010,HILLIARD/NC8248-1,+,282,87.5,116,1
2021,Warsaw,VA21_SunRils-283,4.11.3,18,UX2010,HILLIARD/NC8248-1,+,283,97.5,118,1
2021,Warsaw,VA21_SunRils-284,4.11.4,20,UX2010,HILLIARD/NC8248-1,+,284,90,116,1
2021,Warsaw,VA21_SunRils-285,4.12.1,21,UX2010,HILLIARD/NC8248-1,+,285,92.5,127,1
2021,Warsaw,VA21_SunRils-286,4.12.2,22,UX2010,HILLIARD/NC8248-1,+,286,92.5,120,1
2021,Warsaw,VA21_SunRils-287,4.12.3,24,UX2010,HILLIARD/NC8248-1,+,287,95,118,1
2021,Warsaw,VA21_SunRils-288,4.12.4,27,UX2010,HILLIARD/NC8248-1,+,288,95,118,1
2021,Warsaw,VA21_SunRils-289,4.13.1,28,UX2010,HILLIARD/NC8248-1,+,289,87.5,123,1
2021,Warsaw,VA21_SunRils-290,4.13.2,29,UX2010,HILLIARD/NC8248-1,+,290,87.5,118,1
2021,Warsaw,VA21_SunRils-291,4.13.3,31,UX2010,HILLIARD/NC8248-1,+,291,95,116,1
2021,Warsaw,VA21_SunRils-292,4.13.4,32,UX2010,HILLIARD/NC8248-1,+,292,102.5,113,1
2021,Warsaw,VA21_SunRils-293,4.14.1,33,UX2010,HILLIARD/NC8248-1,+,293,95,125,1
2021,Warsaw,VA21_SunRils-294,4.14.2,34,UX2010,HILLIARD/NC8248-1,+,294,100,116,1
2021,Warsaw,VA21_SunRils-295,4.14.3,35,UX2010,HILLIARD/NC8248-1,+,295,80,113,1
2021,Warsaw,VA21_SunRils-296,4.14.4,37,UX2010,HILLIARD/NC8248-1,+,296,95,116,1
2021,Warsaw,VA21_SunRils-297,4.15.1,38,UX2010,HILLIARD/NC8248-1,+,297,92.5,118,1
2021,Warsaw,VA21_SunRils-298,4.15.2,39,UX2010,HILLIARD/NC8248-1,+,298,87.5,120,1
2021,Warsaw,VA21_SunRils-299,4.15.3,40,UX2010,HILLIARD/NC8248-1,+,299,102.5,119,1
2021,Warsaw,VA21_SunRils-300,4.15.4,41,UX2010,HILLIARD/NC8248-1,+,300,100,118,1
2021,Warsaw,VA21_SunRils-301,4.16.1,43,UX2010,HILLIARD/NC8248-1,+,301,85,119,1
2021,Warsaw,VA21_SunRils-302,4.16.2,44,UX2010,HILLIARD/NC8248-1,+,302,92.5,120,1
2021,Warsaw,VA21_SunRils-303,4.16.3,46,UX2010,HILLIARD/NC8248-1,+,303,92.5,118,1
2021,Warsaw,VA21_SunRils-304,4.16.4,48,UX2010,HILLIARD/NC8248-1,+,304,90,120,1
2021,Warsaw,VA21_SunRils-305,4.17.1,50,UX2010,HILLIARD/NC8248-1,+,305,95,120,1
2021,Warsaw,VA21_SunRils-306,4.17.2,TX12D4896,UX2012,Parent,+,306,95,118,1
2021,Warsaw,VA21_SunRils-307,4.17.3,Hilliard,UX2012,Parent,+,307,92.5,116,1
2021,Warsaw,VA21_SunRils-308,4.17.4,1,UX2012,TX12D4896/HILLIARD,+,308,95,119,1
2021,Warsaw,VA21_SunRils-309,4.18.1,2,UX2012,TX12D4896/HILLIARD,+,309,92.5,120,1
2021,Warsaw,VA21_SunRils-310,4.18.2,3,UX2012,TX12D4896/HILLIARD,+,310,100,118,1
2021,Warsaw,VA21_SunRils-311,4.18.3,4,UX2012,TX12D4896/HILLIARD,+,311,97.5,117,1
2021,Warsaw,VA21_SunRils-312,4.18.4,5,UX2012,TX12D4896/HILLIARD,+,312,87.5,120,1
2021,Warsaw,VA21_SunRils-313,4.19.1,6,UX2012,TX12D4896/HILLIARD,+,313,90,117,1
2021,Warsaw,VA21_SunRils-314,4.19.2,7,UX2012,TX12D4896/HILLIARD,+,314,105,118,1
2021,Warsaw,VA21_SunRils-315,4.19.3,9,UX2012,TX12D4896/HILLIARD,+,315,95,118,1
2021,Warsaw,VA21_SunRils-316,4.19.4,10,UX2012,TX12D4896/HILLIARD,+,316,97.5,118,1
2021,Warsaw,VA21_SunRils-317,4.20.1,11,UX2012,TX12D4896/HILLIARD,+,317,90,120,1
2021,Warsaw,VA21_SunRils-318,4.20.2,13,UX2012,TX12D4896/HILLIARD,+,318,100,120,1
2021,Warsaw,VA21_SunRils-319,4.20.3,14,UX2012,TX12D4896/HILLIARD,+,319,97.5,120,1
2021,Warsaw,VA21_SunRils-320,4.20.4,15,UX2012,TX12D4896/HILLIARD,+,320,95,119,1
2021,Warsaw,VA21_SunRils-321,5.1.1,Barley,UX2012,Marker,+,321,NA,113,1
2021,Warsaw,VA21_SunRils-322,5.1.2,16,UX2012,TX12D4896/HILLIARD,+,322,110,119,1
2021,Warsaw,VA21_SunRils-323,5.1.3,17,UX2012,TX12D4896/HILLIARD,+,323,107.5,121,1
2021,Warsaw,VA21_SunRils-324,5.1.4,18,UX2012,TX12D4896/HILLIARD,+,324,105,119,1
2021,Warsaw,VA21_SunRils-325,5.2.1,19,UX2012,TX12D4896/HILLIARD,+,325,102.5,117,1
2021,Warsaw,VA21_SunRils-326,5.2.2,20,UX2012,TX12D4896/HILLIARD,+,326,92.5,118,1
2021,Warsaw,VA21_SunRils-327,5.2.3,21,UX2012,TX12D4896/HILLIARD,+,327,100,120,1
2021,Warsaw,VA21_SunRils-328,5.2.4,22,UX2012,TX12D4896/HILLIARD,+,328,100,120,1
2021,Warsaw,VA21_SunRils-329,5.3.1,23,UX2012,TX12D4896/HILLIARD,+,329,92.5,117,1
