Location,Cross_ID,Entry,Awns,WDR,Powdery_mildew,SNB,Height,Rust,ave_SpS,ave_infert,WeightOf1000Particles,SampleAreaAverage,WKAreaMedian,days_to_head,seeds_per_spikelet
Raleigh,UX2013,UX2013-131,1,1,NA,NA,85,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2013,UX2013-132,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-133,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-137,1,1,NA,NA,100,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-138,1,1,0,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-141,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-142,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-143,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-144,1,3,0,NA,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2013,UX2013-145,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-146,1,3,0,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-148,1,3,2,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-149,1,4,1,NA,95,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-150,1,2,0,NA,100,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-151,1,1,0,NA,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-153,1,3,0,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-154,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-155,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-156,1,2,1,NA,75,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-157,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-158,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-160,1,2,0,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-161,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-165,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-166,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-169,1,1,0,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-171,1,3,1,NA,105,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-172,1,2,0,NA,100,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-173,1,3,0,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-174,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-175,1,3,2,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-177,1,3,0,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-180,1,1,0,NA,100,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-181,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-182,1,3,1,NA,95,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-183,1,3,0,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-185,1,3,0,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-186,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-187,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-19,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2013,UX2013-190,1,2,1,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-192,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-193,1,1,0,NA,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-194,1,2,1,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-195,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-199,1,3,0,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-20,1,1,0,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-201,1,1,0,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-202,1,3,0,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-204,1,3,1,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-206,1,1,0,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-212,1,1,3,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-214,1,1,0,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-215,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-218,1,1,1,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-219,1,2,0,NA,75,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-221,1,3,2,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-222,1,1,1,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-225,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-228,1,4,2,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-229,1,4,0,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-23,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2013,UX2013-232,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-233,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-234,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-236,1,2,1,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-238,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-239,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-24,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-240,1,3,2,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-243,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-244,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2013,UX2013-248,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-25,1,1,0,NA,85,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2013,UX2013-254,1,1,1,NA,85,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2013,UX2013-260,1,2,1,NA,75,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2013,UX2013-264,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2013,UX2013-266,1,1,0,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-28,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-31,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2013,UX2013-32,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-33,1,1,0,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-34,1,2,NA,NA,75,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-35,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-36,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-39,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-40,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-41,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-42,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-43,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-44,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-47,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2013,UX2013-48,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2013,UX2013-50,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-51,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-52,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2013,UX2013-54,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-56,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-57,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-6,1,1,1,NA,95,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-60,1,1,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-63,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2013,UX2013-64,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-65,1,1,NA,NA,75,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-66,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-67,1,1,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-69,1,1,1,NA,85,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2013,UX2013-70,1,1,NA,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-72,1,3,NA,NA,75,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2013,UX2013-76,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2013,UX2013-77,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2013,UX2013-78,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-8,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-80,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-87,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-9,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2023,UX2023-10,1,3,1,NA,90,NA,18,4,36.671,14.066,14.834,160,2.5
Raleigh,UX2023,UX2023-100,1,2,3,NA,95,NA,20,1.8,36.315,14.099,15.34,163,2.8600000000000003
Raleigh,UX2023,UX2023-101,1,3,1,NA,95,NA,16.4,3.6,36.584,14.287,14.675,161,2.634146341463415
Raleigh,UX2023,UX2023-102,1,3,3,NA,80,NA,17.33333,1.8333333,31.927,12.515,13.552,158,2.8557697799557267
Raleigh,UX2023,UX2023-103,1,3,1,NA,95,NA,18,1.6,36.386,14.196,14.849,158,2.988888888888889
Raleigh,UX2023,UX2023-104,1,2,0,NA,90,NA,18.4,2.6,36.856,14.315,15.519,159,2.956521739130435
Raleigh,UX2023,UX2023-106,1,3,3,NA,95,NA,15.2,5.4,37.084,14.163,15.606,159,2.210526315789474
Raleigh,UX2023,UX2023-11,1,2,0,NA,85,NA,17.2,2.6,39.823,14.76,15.084,164,2.6395348837209305
Raleigh,UX2023,UX2023-110,1,3,2,NA,85,NA,17.6,3.2,32.18,12.67,13.674,156,2.7954545454545454
Raleigh,UX2023,UX2023-114,1,3,0,NA,90,NA,18.4,3,32.283,12.086,14.218,163,3.6739130434782608
Raleigh,UX2023,UX2023-115,1,3,3,NA,90,NA,16.8,3.4,33.856,12.963,14.407,162,3.25
Raleigh,UX2023,UX2023-117,1,3,1,NA,95,NA,18.4,2.2,36.981,14.413,15.505,159,2.9782608695652173
Raleigh,UX2023,UX2023-118,1,2,0,NA,100,NA,16.6,4.8,41.45,14.721,15.073,162,2.5180722891566263
Raleigh,UX2023,UX2023-119,1,2,3,NA,85,NA,16.8,5.8,27.369,11.169,11.62,168,2.226190476190476
Raleigh,UX2023,UX2023-12,1,1,0,NA,95,NA,19.2,1.8,28.882,11.945,12.541,166,2.791666666666667
Raleigh,UX2023,UX2023-124,1,2,2,NA,95,NA,17.2,3.2,40.149,13.661,15.687,163,3.174418604651163
Raleigh,UX2023,UX2023-125,1,3,1,NA,80,NA,18.2,2.6,36.366,13.855,14.492,158,2.7362637362637363
Raleigh,UX2023,UX2023-127,1,1,3,NA,80,NA,16.6,4.2,34.238,13.354,14.465,159,2.6385542168674694
Raleigh,UX2023,UX2023-130,1,2,2,NA,90,NA,19.6,2.6,37.607,14.451,15.099,160,2.9999999999999996
Raleigh,UX2023,UX2023-137,1,3,1,NA,95,NA,21.4,2,34.913,13.758,14.742,158,3.2242990654205608
Raleigh,UX2023,UX2023-14,1,4,2,NA,75,NA,12.8,4,36.404,13.663,13.847,155,2.5624999999999996
Raleigh,UX2023,UX2023-142,1,3,1,NA,95,NA,19.6,2,35.442,12.052,14.777,160,3.489795918367347
Raleigh,UX2023,UX2023-145,1,3,3,NA,85,NA,17.8,3.8,36.224,13.253,14.018,164,2.7415730337078648
Raleigh,UX2023,UX2023-146,1,3,1,NA,95,NA,21.2,2,42.954,15.468,16.829,158,3.367924528301887
Raleigh,UX2023,UX2023-147,1,1,0,NA,90,NA,17.8,2.2,38.181,13.486,15.092,162,3.1235955056179776
Raleigh,UX2023,UX2023-148,1,1,1,NA,85,NA,19,2.4,37.9,14.153,15.085,164,2.4631578947368418
Raleigh,UX2023,UX2023-149,1,2,2,NA,95,NA,19,2.4,39.067,14.857,15.929,160,2.9473684210526314
Raleigh,UX2023,UX2023-15,1,1,3,NA,75,NA,16.2,4.2,29.136,9.572,12.601,163,2.925925925925926
Raleigh,UX2023,UX2023-151,1,2,2,NA,90,NA,18.2,3.2,31.811,12.562,13.371,163,2.901098901098901
Raleigh,UX2023,UX2023-152,1,2,3,NA,90,NA,19,3.2,31.7,10.834,13.324,162,3.2526315789473683
Raleigh,UX2023,UX2023-154,1,2,2,NA,85,NA,19.8,2.6,35.419,13.703,14.565,158,3.1818181818181817
Raleigh,UX2023,UX2023-155,1,4,1,NA,80,NA,16.4,2,30.906,13.069,13.784,160,3.6219512195121952
Raleigh,UX2023,UX2023-156,1,2,3,NA,85,NA,18.4,3,36.424,13.787,14.884,161,3.16304347826087
Raleigh,UX2023,UX2023-158,1,2,2,NA,100,NA,18,2.4,42.653,14.233,16.041,161,2.9222222222222225
Raleigh,UX2023,UX2023-16,1,4,0,NA,85,NA,18.6,1.8,36.753,12.441,14.907,154,3.5053763440860215
Raleigh,UX2023,UX2023-160,1,2,3,NA,85,NA,19.6,1.8,36.835,14.064,15.034,161,3.1326530612244894
Raleigh,UX2023,UX2023-161,1,3,1,NA,95,NA,18.2,3,39.523,13.579,15.36,161,3.406593406593407
Raleigh,UX2023,UX2023-162,1,2,1,NA,85,NA,18,3.4,34.652,12.921,13.787,160,3.022222222222222
Raleigh,UX2023,UX2023-163,1,3,2,NA,85,NA,16.2,3.2,34.904,13.046,14.296,156,2.765432098765432
Raleigh,UX2023,UX2023-165,1,2,0,NA,85,NA,18.8,1.6,43.41,15.288,16.863,159,3.2659574468085104
Raleigh,UX2023,UX2023-166,1,3,3,NA,95,NA,19,2.4,39.103,14.347,15.33,160,3.2526315789473683
Raleigh,UX2023,UX2023-167,1,2,2,NA,90,NA,18.8,3,36.441,13.484,15.471,156,3.4999999999999996
Raleigh,UX2023,UX2023-168,1,2,1,NA,100,NA,16.6,3,36.818,13.245,15.149,161,3.265060240963855
Raleigh,UX2023,UX2023-169,1,2,2,NA,95,NA,19.8,1.8,37.098,14.142,15.051,156,3.2727272727272725
Raleigh,UX2023,UX2023-17,1,3,0,NA,85,NA,17.2,1.8,33.995,12.915,14.006,159,3.1627906976744184
Raleigh,UX2023,UX2023-18,1,2,2,NA,100,NA,19,1.6,39.002,14.95,15.438,160,2.7157894736842105
Raleigh,UX2023,UX2023-2,1,3,1,NA,85,NA,17.2,3.6,36.824,13.152,14.141,159,2.697674418604651
Raleigh,UX2023,UX2023-20,1,2,0,NA,95,NA,17.2,2.6,32.756,13.105,13.747,161,3.058139534883721
Raleigh,UX2023,UX2023-21,1,2,3,NA,95,NA,20,1.8,39.609,14.57,15.47,164,2.9699999999999998
Raleigh,UX2023,UX2023-22,1,2,1,NA,100,NA,16.6,3.6,31.986,12.226,12.607,164,2.759036144578313
Raleigh,UX2023,UX2023-24,1,2,2,NA,100,NA,20.6,2,37.068,14.536,15.282,164,2.553398058252427
Raleigh,UX2023,UX2023-25,1,3,3,NA,70,NA,20.2,1,31.077,12.795,13.789,158,3.821782178217822
Raleigh,UX2023,UX2023-26,1,3,4,NA,75,NA,20.6,1.4,37.609,14.564,15.899,158,3.281553398058252
Raleigh,UX2023,UX2023-27,1,3,1,NA,85,NA,19,1.4,38.511,14.949,15.51,158,2.9789473684210526
Raleigh,UX2023,UX2023-28,1,2,2,NA,95,NA,17.4,3,34.235,11.843,13.727,160,3.4942528735632186
Raleigh,UX2023,UX2023-29,1,4,1,NA,80,NA,17.2,1.4,34.087,12.882,14.145,155,3.232558139534884
Raleigh,UX2023,UX2023-3,1,3,0,NA,85,NA,16.4,2.8,28.583,11.89,12.686,156,2.7195121951219514
Raleigh,UX2023,UX2023-30,1,3,1,NA,85,NA,16.4,2.6,35.592,12.705,13.842,154,2.5853658536585367
Raleigh,UX2023,UX2023-34,1,3,4,NA,90,NA,19.4,2.4,37.312,14.036,15.378,160,3.134020618556701
Raleigh,UX2023,UX2023-35,1,3,3,NA,95,NA,19,3.4,36.999,13.738,14.925,159,2.968421052631579
Raleigh,UX2023,UX2023-36,1,2,2,NA,90,NA,19.4,1.6,39.1,14.773,16.031,159,3.0309278350515463
Raleigh,UX2023,UX2023-37,1,3,4,NA,70,NA,19,2.2,28.617,11.53,12.443,160,3.2736842105263158
Raleigh,UX2023,UX2023-38,1,3,1,NA,85,NA,19.6,2.6,32.79,11.651,13.476,159,3.0918367346938775
Raleigh,UX2023,UX2023-39,1,3,4,NA,95,NA,17.6,2.8,39.901,15.02,16.253,158,2.9318181818181817
Raleigh,UX2023,UX2023-4,1,3,3,NA,90,NA,17.6,0.8,30.494,12.204,12.877,158,3.477272727272727
Raleigh,UX2023,UX2023-40,1,3,2,NA,85,NA,20.2,1.8,28.31,10.579,12.89,161,3.4455445544554455
Raleigh,UX2023,UX2023-43,1,3,2,NA,95,NA,17.6,1.8,37.199,13.182,15.545,157,3.7840909090909083
Raleigh,UX2023,UX2023-45,1,2,1,NA,95,NA,17,3.2,33.613,13.342,14.217,162,2.835294117647059
Raleigh,UX2023,UX2023-46,1,1,0,NA,95,NA,16.8,2.8,34.905,12.891,14.223,169,2.9047619047619047
Raleigh,UX2023,UX2023-49,1,4,0,NA,80,NA,19.6,1.6,27.508,11.458,12.174,156,2.897959183673469
Raleigh,UX2023,UX2023-50,1,2,1,NA,100,NA,18.8,3.2,45.105,16.027,16.912,158,2.5319148936170213
Raleigh,UX2023,UX2023-52,1,3,0,NA,85,NA,18,2.4,28.515,9.823,12.364,158,2.9555555555555557
Raleigh,UX2023,UX2023-53,1,3,0,NA,100,NA,19,2.4,45.258,16.648,17.301,155,2.5789473684210527
Raleigh,UX2023,UX2023-54,1,1,3,NA,80,NA,21,2.8,35.309,12.835,14.046,167,3.0476190476190474
Raleigh,UX2023,UX2023-55,1,2,1,NA,100,NA,14.2,5,41.583,15.149,15.891,161,2.4507042253521125
Raleigh,UX2023,UX2023-57,1,2,2,NA,85,NA,17.8,2.6,33.121,13.367,14.015,161,2.685393258426966
Raleigh,UX2023,UX2023-6,1,3,0,NA,90,NA,17.8,3,40.914,14.708,15.715,158,2.932584269662921
Raleigh,UX2023,UX2023-60,1,1,2,NA,80,NA,19.2,1.2,35.625,14.095,15.103,158,3.3437500000000004
Raleigh,UX2023,UX2023-63,1,2,2,NA,80,NA,17.6,1.6,34.312,12.895,13.856,164,2.8977272727272725
Raleigh,UX2023,UX2023-65,1,1,1,NA,85,NA,19.4,3.2,36.927,13.921,14.689,158,2.505154639175258
Raleigh,UX2023,UX2023-66,1,2,2,NA,95,NA,16.4,3.8,35.614,12.682,14.287,161,2.8414634146341466
Raleigh,UX2023,UX2023-68,1,2,1,NA,90,NA,20.2,2.2,36.015,14.02,14.644,161,2.603960396039604
Raleigh,UX2023,UX2023-7,1,2,0,NA,90,NA,16.6,3.4,43.627,16.527,17.04,161,2.469879518072289
Raleigh,UX2023,UX2023-70,1,3,0,NA,90,NA,17.5,3,31.983,10.956,13.878,159,3.6285714285714286
Raleigh,UX2023,UX2023-72,1,3,2,NA,80,NA,20.8,3,37.173,14.946,15.575,160,2.8269230769230766
Raleigh,UX2023,UX2023-75,1,3,0,NA,85,NA,18,1.6,40.29,14.147,15.532,156,3.466666666666667
Raleigh,UX2023,UX2023-76,1,4,0,NA,90,NA,18.4,2,42.231,15.459,16.431,158,3.0108695652173916
Raleigh,UX2023,UX2023-79,1,2,0,NA,85,NA,19,1.6,29.976,12.348,13.181,165,3.5578947368421048
Raleigh,UX2023,UX2023-8,1,3,2,NA,80,NA,17.6,2,34.799,13.367,13.988,158,3.1136363636363633
Raleigh,UX2023,UX2023-80,1,1,0,NA,90,NA,17.6,1.6,28.828,10.346,12.191,164,3.477272727272727
Raleigh,UX2023,UX2023-81,1,2,4,NA,85,NA,18.2,5.2,37.803,13.131,15.125,159,2.967032967032967
Raleigh,UX2023,UX2023-82,1,2,3,NA,90,NA,18.6,2.8,30.896,12.842,13.442,161,2.7204301075268815
Raleigh,UX2023,UX2023-83,1,3,0,NA,95,NA,19,1.8,27.755,12.073,12.765,158,2.8947368421052633
Raleigh,UX2023,UX2023-84,1,3,1,NA,85,NA,19.4,1.6,36.139,14.061,14.951,160,3.11340206185567
Raleigh,UX2023,UX2023-85,1,2,0,NA,90,NA,17.6,2.6,31.984,12.349,13.879,164,3.6477272727272725
Raleigh,UX2023,UX2023-87,1,1,0,NA,90,NA,21.2,1.6,35.226,13.759,14.295,165,2.849056603773585
Raleigh,UX2023,UX2023-88,1,2,1,NA,80,NA,17.83333,3.8333333,32.933,12.285,13.651,160,3.0373837453053727
Raleigh,UX2023,UX2023-89,1,3,0,NA,90,NA,22.4,3,32.888,12.997,13.567,159,2.303571428571429
Raleigh,UX2023,UX2023-90,1,2,1,NA,90,NA,19,2.2,38.604,14.12,14.98,163,3.0631578947368423
Raleigh,UX2023,UX2023-91,1,3,0,NA,80,NA,19.6,1.4,37.284,14.482,15.747,156,3.4591836734693873
Raleigh,UX2023,UX2023-92,1,2,1,NA,100,NA,17.8,2.4,39.665,14.369,14.668,159,2.0112359550561796
Raleigh,UX2023,UX2023-93,1,4,2,NA,90,NA,16,2.6,33.98,13.538,14.36,155,2.575
Raleigh,UX2023,UX2023-94,1,2,2,NA,90,NA,16.6,1.6,37.399,13.959,15.125,164,2.759036144578313
Raleigh,UX2023,UX2023-95,1,2,0,NA,105,NA,19.6,2.8,37.647,14.599,14.827,166,2.6020408163265305
Raleigh,UX2023,UX2023-96,1,3,1,NA,90,NA,19.8,2.2,35.199,13.884,14.632,165,2.818181818181818
Raleigh,UX2023,UX2023-98,1,3,2,NA,80,NA,18.2,3.4,33.945,12.736,13.492,159,2.8461538461538463
Raleigh,UX2023,UX2023-99,1,4,2,NA,90,NA,18,1.8,32.693,11.675,13.515,156,3.5999999999999996
Raleigh,UX2026,UX2026-154,0,3,1,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2026,UX2026-155,0,3,2,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2026,UX2026-156,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2026,UX2026-157,0,3,2,NA,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2026,UX2026-158,1,3,0,NA,80,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2026,UX2026-159,1,3,2,NA,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2026,UX2026-160,0,2,4,NA,85,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2026,UX2026-161,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2026,UX2026-163,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2026,UX2026-164,0,2,2,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2026,UX2026-165,1,3,3,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2026,UX2026-167,1,3,2,NA,95,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2026,UX2026-168,1,3,4,NA,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2026,UX2026-169,1,1,2,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2026,UX2026-170,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2026,UX2026-171,1,2,3,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2026,UX2026-172,0,2,2,NA,75,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2026,UX2026-173,1,2,3,NA,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2026,UX2026-175,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2026,UX2026-176,1,3,3,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2026,UX2026-178,1,2,2,NA,75,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2026,UX2026-179,1,1,0,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2026,UX2026-181,0,3,1,NA,90,NA,NA,NA,NA,NA,NA,158,NA
